ts,cpu_used_pct,mem_used_mb,mem_used_pct,swap_si_so_kb,fds_allocated,tcp_estab,tcp_timewait,retrans_delta,cs_goroutines
2026-09-08T22:37:47+08:00,53,3822,24.5,0,61938,60076,2,13,90107
2026-09-08T22:37:59+08:00,25,3812,24.4,0,61940,60079,2,11,90108
2026-09-08T22:38:10+08:00,34,3813,24.4,0,61941,60078,2,10,90108
2026-09-08T22:38:22+08:00,32,3764,24.1,0,61940,60078,3,11,90107
2026-09-08T22:38:34+08:00,33,3796,24.3,0,61940,60078,3,24,90109
2026-09-08T22:38:45+08:00,28,3817,24.5,0,61940,60078,4,8,90109
2026-09-08T22:38:57+08:00,37,3783,24.2,0,61940,60078,5,8,90108
2026-09-08T22:39:08+08:00,32,3798,24.3,0,61941,60078,4,27,90106
2026-09-08T22:39:20+08:00,32,3806,24.4,0,61939,60078,4,8,90107
2026-09-08T22:39:32+08:00,42,3800,24.4,0,61941,60078,4,10,90107
2026-09-08T22:39:44+08:00,40,3840,24.6,0,61940,60078,5,15,90106
2026-09-08T22:39:55+08:00,35,3856,24.7,0,61940,60077,5,12,90109
2026-09-08T22:40:07+08:00,39,3869,24.8,0,61941,60078,5,21,90107
2026-09-08T22:40:18+08:00,39,3854,24.7,0,61940,60078,4,11,90107
2026-09-08T22:40:30+08:00,39,3890,24.9,0,61942,60079,3,20,90106
2026-09-08T22:40:41+08:00,38,3892,24.9,0,61942,60079,3,7,90109
2026-09-08T22:40:53+08:00,39,3892,24.9,0,61942,60078,4,15,90109
2026-09-08T22:41:05+08:00,32,3879,24.9,0,61941,60078,4,9,90103
2026-09-08T22:41:16+08:00,34,3895,25.0,0,61939,60078,5,7,90111
2026-09-08T22:41:28+08:00,34,3858,24.7,0,61943,60078,6,13,90108
2026-09-08T22:41:39+08:00,35,3885,24.9,0,61940,60078,5,38,90106
2026-09-08T22:41:51+08:00,30,3881,24.9,0,61940,60078,5,16,90103
2026-09-08T22:42:03+08:00,60,3891,24.9,0,61940,60078,3,7,90106
2026-09-08T22:42:14+08:00,36,3868,24.8,0,61941,60078,2,9,90109
2026-09-08T22:42:26+08:00,34,3881,24.9,0,61943,60078,2,20,90104
2026-09-08T22:42:38+08:00,40,3888,24.9,0,61939,60078,2,14,90108
2026-09-08T22:42:49+08:00,41,3889,24.9,0,61941,60078,1,6,90108
2026-09-08T22:43:01+08:00,23,3891,24.9,0,61940,60078,1,9,90108
2026-09-08T22:43:12+08:00,35,3877,24.8,0,61941,60078,2,5,90108
2026-09-08T22:43:24+08:00,32,3887,24.9,0,61937,60077,3,3,90106
2026-09-08T22:43:36+08:00,10,3087,19.8,0,1922,77,30004,1,71744
2026-09-08T22:43:47+08:00,1,3075,19.7,0,1922,76,30006,0,60100
2026-09-08T22:43:58+08:00,1,3075,19.7,0,1919,75,30008,0,60099
2026-09-08T22:44:09+08:00,1,3075,19.7,0,1834,51,30032,0,60087
2026-09-08T22:44:20+08:00,1,3077,19.7,0,1831,51,30031,0,60087
2026-09-08T22:44:32+08:00,1,3081,19.7,0,1832,51,30031,0,60087
2026-09-08T22:44:43+08:00,1,3059,19.6,0,1831,51,30,0,60087
2026-09-08T22:44:54+08:00,1,3059,19.6,0,1832,51,29,0,60087
2026-09-08T22:45:05+08:00,1,2817,18.1,0,1831,51,5,0,60087
2026-09-08T22:45:16+08:00,1,2815,18.0,0,1830,51,5,0,60087
2026-09-08T22:45:28+08:00,1,2812,18.0,0,1832,51,5,0,60087
2026-09-08T22:45:39+08:00,1,2804,18.0,0,1831,51,5,0,60087
2026-09-08T22:45:50+08:00,2,2790,17.9,0,1830,49,7,0,60087
2026-09-08T22:46:01+08:00,1,2789,17.9,0,1829,49,7,0,60087
2026-09-08T22:46:12+08:00,1,2787,17.9,0,1830,49,7,0,60087
2026-09-08T22:46:23+08:00,1,2785,17.8,0,1829,49,7,0,60087
2026-09-08T22:46:34+08:00,0,2784,17.8,0,1830,49,7,0,60087
2026-09-08T22:46:46+08:00,9,2783,17.8,0,1829,49,7,0,60087
2026-09-08T22:46:57+08:00,1,2633,16.9,0,1828,49,5,0,60087
2026-09-08T22:47:08+08:00,1,2628,16.8,0,1830,49,5,0,60087
2026-09-08T22:47:19+08:00,1,2628,16.8,0,1829,49,5,0,60087
2026-09-08T22:47:30+08:00,1,2620,16.8,0,1830,49,5,0,60087
2026-09-08T22:47:41+08:00,1,2621,16.8,0,1829,49,5,0,60087
