ts,cpu_used_pct,mem_used_mb,mem_used_pct,swap_si_so_kb,fds_allocated,tcp_estab,tcp_timewait,retrans_delta,cs_goroutines
2026-09-08T17:16:08+08:00,50,2989,19.2,0,62231,60178,4,56,72326
2026-09-08T17:16:19+08:00,51,3245,20.8,0,62145,60176,4,26,72325
2026-09-08T17:16:31+08:00,50,3324,21.3,0,62193,60178,4,48,72326
2026-09-08T17:16:43+08:00,49,3340,21.4,0,62147,60177,5,40,72326
2026-09-08T17:16:54+08:00,47,3394,21.8,0,62148,60177,5,38,72326
2026-09-08T17:17:06+08:00,51,3418,21.9,0,62099,60175,4,48,72325
2026-09-08T17:17:18+08:00,47,3417,21.9,0,62066,60142,20,18,72325
2026-09-08T17:17:29+08:00,48,3430,22.0,0,62068,60098,42,27,72325
2026-09-08T17:17:41+08:00,48,3448,22.1,0,62107,60098,41,20,72325
2026-09-08T17:17:52+08:00,46,3449,22.1,0,62019,60096,41,33,72325
2026-09-08T17:18:04+08:00,47,3461,22.2,0,61993,60095,42,41,72324
2026-09-08T17:18:15+08:00,48,3452,22.1,0,61968,60094,25,50,72325
2026-09-08T17:18:27+08:00,40,3459,22.2,0,62040,60097,3,46,72326
2026-09-08T17:18:39+08:00,48,3459,22.2,0,61990,60095,3,25,72326
2026-09-08T17:18:50+08:00,43,3455,22.1,0,61990,60095,2,29,72326
2026-09-08T17:19:02+08:00,46,3462,22.2,0,61989,60094,2,17,72325
2026-09-08T17:19:14+08:00,47,3460,22.2,0,61989,60094,4,26,72324
2026-09-08T17:19:25+08:00,63,3463,22.2,0,61989,60094,3,23,72325
2026-09-08T17:19:37+08:00,45,3466,22.2,0,61989,60094,4,29,72325
2026-09-08T17:19:49+08:00,48,3462,22.2,0,61963,60093,5,26,72324
2026-09-08T17:20:01+08:00,49,3456,22.1,0,61963,60093,4,15,72325
2026-09-08T17:20:12+08:00,39,3454,22.1,0,61964,60093,4,16,72325
2026-09-08T17:20:24+08:00,44,3454,22.1,0,61940,60092,3,15,72324
2026-09-08T17:20:36+08:00,41,3451,22.1,0,61895,60091,2,26,72325
2026-09-08T17:20:47+08:00,49,3451,22.1,0,61893,60091,1,19,72325
2026-09-08T17:20:59+08:00,48,3459,22.2,0,61919,60092,2,18,72325
2026-09-08T17:21:11+08:00,49,3460,22.2,0,61944,60093,1,28,72325
2026-09-08T17:21:22+08:00,51,3458,22.2,0,61920,60092,1,25,72325
2026-09-08T17:21:34+08:00,46,3460,22.2,0,61945,60093,2,19,72325
2026-09-08T17:21:45+08:00,46,3460,22.2,0,61945,60093,2,28,72325
2026-09-08T17:21:57+08:00,45,3453,22.1,0,61995,60095,2,19,72325
2026-09-08T17:22:09+08:00,49,3456,22.2,0,62045,60097,3,29,72325
2026-09-08T17:22:20+08:00,53,3459,22.2,0,62082,60097,4,33,72325
2026-09-08T17:22:32+08:00,46,3464,22.2,0,62065,60097,4,30,72324
2026-09-08T17:22:44+08:00,48,3464,22.2,0,62019,60096,5,21,72325
2026-09-08T17:22:55+08:00,64,3470,22.2,0,62044,60097,5,28,72325
2026-09-08T17:23:07+08:00,51,3495,22.4,0,62069,60098,4,25,72325
2026-09-08T17:23:19+08:00,48,3490,22.4,0,62069,60098,3,16,72324
2026-09-08T17:23:31+08:00,48,3497,22.4,0,62069,60098,3,21,72325
2026-09-08T17:23:42+08:00,41,3496,22.4,0,62094,60099,2,23,72324
2026-09-08T17:23:54+08:00,46,3498,22.4,0,62019,60096,2,26,72326
2026-09-08T17:24:05+08:00,42,3516,22.5,0,61994,60095,2,46,72325
2026-09-08T17:24:17+08:00,47,3516,22.5,0,61994,60095,3,23,72325
2026-09-08T17:24:29+08:00,46,3524,22.6,0,62019,60096,3,18,72325
2026-09-08T17:24:40+08:00,49,3521,22.6,0,62018,60096,2,23,72325
2026-09-08T17:24:52+08:00,51,3524,22.6,0,62040,60096,1,24,72325
2026-09-08T17:25:04+08:00,47,3512,22.5,0,62019,60096,2,42,72325
2026-09-08T17:25:15+08:00,68,2780,17.8,0,2014,96,29771,40,59865
2026-09-08T17:25:27+08:00,11,2749,17.6,0,2038,97,29771,6,40182
2026-09-08T17:25:38+08:00,9,2751,17.6,0,2038,97,29771,2,40182
2026-09-08T17:25:49+08:00,10,2746,17.6,0,1971,82,29784,5,40181
2026-09-08T17:26:00+08:00,9,2742,17.6,0,1994,83,29785,6,40181
2026-09-08T17:26:11+08:00,9,2741,17.6,0,1995,83,29784,2,40181
2026-09-08T17:26:22+08:00,12,2727,17.5,0,2022,84,16,3,40181
2026-09-08T17:26:34+08:00,6,2725,17.5,0,2022,84,17,13,40181
2026-09-08T17:26:45+08:00,7,2724,17.5,0,2047,85,18,3,40181
2026-09-08T17:26:56+08:00,8,2728,17.5,0,2022,84,5,5,40181
2026-09-08T17:27:07+08:00,7,2462,15.8,0,1999,83,4,11,40181
2026-09-08T17:27:18+08:00,7,2458,15.8,0,1995,83,4,3,40181
2026-09-08T17:27:29+08:00,8,2457,15.7,0,2059,84,4,8,40181
2026-09-08T17:27:40+08:00,8,2454,15.7,0,2035,78,10,2,40181
2026-09-08T17:27:51+08:00,7,2450,15.7,0,1989,77,10,2,40181
2026-09-08T17:28:03+08:00,7,2451,15.7,0,1989,77,11,6,40181
2026-09-08T17:28:14+08:00,6,2449,15.7,0,1964,76,11,2,40181
2026-09-08T17:28:25+08:00,6,2450,15.7,0,1964,76,11,8,40181
2026-09-08T17:28:36+08:00,7,2448,15.7,0,1939,75,10,6,40181
2026-09-08T17:28:47+08:00,7,2450,15.7,0,2014,78,4,11,40181
2026-09-08T17:28:58+08:00,1,2451,15.7,0,1982,50,4,2,40181
2026-09-08T17:29:09+08:00,34,1791,11.5,0,2132,49,49,10,41
2026-09-08T17:29:20+08:00,32,1796,11.5,0,2057,48,49,1,41
2026-09-08T17:29:31+08:00,34,1798,11.5,0,2178,49,49,7,41
2026-09-08T17:29:43+08:00,82,1934,12.4,0,11449,9352,60,7,9299
2026-09-08T17:29:54+08:00,92,2294,14.7,0,35562,33490,60,4,33459
2026-09-08T17:30:05+08:00,87,2750,17.6,0,60131,58085,59,2,58267
2026-09-08T17:30:18+08:00,41,3036,19.5,0,62530,60356,13,33,60049
2026-09-08T17:30:29+08:00,54,3187,20.4,0,62574,60357,13,57,60049
2026-09-08T17:30:41+08:00,52,3337,21.4,0,62552,60357,2,64,60049
2026-09-08T17:30:53+08:00,39,3331,21.3,0,62503,60355,2,50,60050
2026-09-08T17:31:04+08:00,62,3325,21.3,0,62414,60353,3,42,60049
2026-09-08T17:31:16+08:00,55,3337,21.4,0,62387,60351,4,44,60049
2026-09-08T17:31:27+08:00,52,3353,21.5,0,62388,60351,5,25,60049
2026-09-08T17:31:39+08:00,41,3355,21.5,0,62130,60095,132,30,60049
2026-09-08T17:31:51+08:00,56,3356,21.5,0,62156,60096,132,24,60048
2026-09-08T17:32:02+08:00,46,3368,21.6,0,62180,60097,132,46,60049
2026-09-08T17:32:14+08:00,53,3377,21.6,0,62180,60097,130,49,60049
2026-09-08T17:32:25+08:00,54,3378,21.6,0,62163,60097,130,33,60049
2026-09-08T17:32:37+08:00,77,3376,21.6,0,62041,60093,106,42,60049
2026-09-08T17:32:49+08:00,52,3373,21.6,0,62042,60093,3,65,60049
2026-09-08T17:33:00+08:00,53,3376,21.6,0,62041,60093,3,33,60049
2026-09-08T17:33:12+08:00,56,3375,21.6,0,62113,60095,3,32,60049
2026-09-08T17:33:23+08:00,53,3372,21.6,0,62138,60096,3,33,60049
2026-09-08T17:33:35+08:00,54,3392,21.7,0,62137,60096,2,35,60049
2026-09-08T17:33:47+08:00,53,3399,21.8,0,62138,60096,2,44,60049
2026-09-08T17:33:58+08:00,53,3389,21.7,0,62112,60095,3,38,60048
2026-09-08T17:34:10+08:00,33,3431,22.0,0,62087,60094,3,28,60049
2026-09-08T17:34:21+08:00,52,3430,22.0,0,62087,60094,3,25,60049
2026-09-08T17:34:33+08:00,53,3426,22.0,0,61992,60095,4,38,60050
2026-09-08T17:34:45+08:00,53,3429,22.0,0,61992,60095,4,40,60049
2026-09-08T17:34:56+08:00,64,3424,21.9,0,61990,60094,4,26,60049
2026-09-08T17:35:08+08:00,57,3430,22.0,0,61992,60095,5,31,60049
2026-09-08T17:35:20+08:00,51,3436,22.0,0,61896,60092,5,36,60050
2026-09-08T17:35:31+08:00,59,3423,21.9,0,61896,60092,4,43,60050
2026-09-08T17:35:43+08:00,53,3409,21.8,0,61895,60091,4,38,60055
2026-09-08T17:35:54+08:00,51,3414,21.9,0,62009,60092,3,34,60049
2026-09-08T17:36:06+08:00,56,3407,21.8,0,61921,60092,2,76,60051
2026-09-08T17:36:18+08:00,46,3414,21.9,0,61920,60092,1,29,60049
2026-09-08T17:36:30+08:00,43,3412,21.9,0,61920,60092,1,32,60049
2026-09-08T17:36:41+08:00,63,3454,22.1,0,61971,60095,0,31,60050
2026-09-08T17:36:53+08:00,51,3453,22.1,0,61972,60095,0,26,60051
2026-09-08T17:37:04+08:00,51,3468,22.2,0,61972,60095,1,28,60050
2026-09-08T17:37:16+08:00,52,3477,22.3,0,62042,60097,1,28,60050
2026-09-08T17:37:27+08:00,42,3475,22.3,0,62061,60097,1,41,60050
2026-09-08T17:37:39+08:00,31,3478,22.3,0,62042,60097,2,45,60049
2026-09-08T17:37:51+08:00,43,3473,22.3,0,62043,60097,2,32,60050
2026-09-08T17:38:02+08:00,53,3469,22.2,0,62017,60096,1,20,60050
2026-09-08T17:38:14+08:00,48,3497,22.4,0,62042,60097,1,34,60050
2026-09-08T17:38:25+08:00,42,3514,22.5,0,62043,60097,2,40,60049
2026-09-08T17:38:37+08:00,70,3524,22.6,0,62042,60097,2,28,60054
2026-09-08T17:38:49+08:00,44,3516,22.5,0,61992,60095,3,56,60050
2026-09-08T17:39:00+08:00,50,3518,22.5,0,61992,60095,3,28,60050
2026-09-08T17:39:12+08:00,44,3519,22.6,0,61993,60095,4,34,60050
2026-09-08T17:39:23+08:00,30,3516,22.5,0,61992,60095,3,23,60050
2026-09-08T17:39:35+08:00,44,3517,22.5,0,61992,60095,2,40,60052
2026-09-08T17:39:46+08:00,47,3520,22.6,0,61993,60095,2,35,60049
2026-09-08T17:39:58+08:00,46,3503,22.5,0,61967,60094,3,31,60050
2026-09-08T17:40:09+08:00,33,3499,22.4,0,61943,60094,2,34,60050
2026-09-08T17:40:21+08:00,50,3500,22.4,0,61896,60092,2,31,60050
2026-09-08T17:40:33+08:00,38,3491,22.4,0,61897,60092,2,39,60050
2026-09-08T17:40:44+08:00,46,3500,22.4,0,61922,60093,2,35,60050
2026-09-08T17:40:56+08:00,45,3504,22.5,0,61947,60095,1,35,60050
2026-09-08T17:41:07+08:00,84,3509,22.5,0,61972,60095,1,24,60050
2026-09-08T17:41:19+08:00,49,3506,22.5,0,61971,60095,2,32,60050
2026-09-08T17:41:30+08:00,27,3503,22.4,0,61997,60096,2,58,60050
2026-09-08T17:41:42+08:00,45,3492,22.4,0,61996,60096,2,31,60050
2026-09-08T17:41:54+08:00,44,3499,22.4,0,62086,60098,2,31,60049
2026-09-08T17:42:05+08:00,37,3503,22.4,0,62049,60098,2,40,60050
2026-09-08T17:42:17+08:00,44,3522,22.6,0,62072,60098,3,46,60049
2026-09-08T17:42:28+08:00,46,3516,22.5,0,62071,60098,3,28,60049
2026-09-08T17:42:40+08:00,28,3517,22.5,0,62116,60099,3,34,60049
2026-09-08T17:42:52+08:00,54,3525,22.6,0,62135,60099,3,21,60049
2026-09-08T17:43:03+08:00,32,3517,22.5,0,62085,60098,3,23,60050
2026-09-08T17:43:15+08:00,46,3516,22.5,0,62062,60097,2,35,60050
2026-09-08T17:43:26+08:00,57,3515,22.5,0,62061,60097,2,31,60050
2026-09-08T17:43:38+08:00,64,3517,22.5,0,62042,60097,2,34,60050
2026-09-08T17:43:49+08:00,46,3511,22.5,0,61972,60095,2,30,60050
2026-09-08T17:44:01+08:00,47,3548,22.7,0,61921,60093,3,44,60050
2026-09-08T17:44:13+08:00,45,3551,22.8,0,61922,60093,2,44,60050
2026-09-08T17:44:24+08:00,46,3545,22.7,0,61922,60093,2,42,60050
2026-09-08T17:44:36+08:00,47,3548,22.7,0,61921,60093,1,36,60050
2026-09-08T17:44:47+08:00,52,3546,22.7,0,61922,60093,1,42,60050
2026-09-08T17:44:59+08:00,41,3550,22.8,0,61922,60093,1,33,60051
2026-09-08T17:45:10+08:00,41,2669,17.1,0,1917,93,29910,34,44048
2026-09-08T17:45:22+08:00,31,2454,15.7,0,1916,93,29910,17,22408
2026-09-08T17:45:33+08:00,28,2453,15.7,0,1916,92,29912,20,22407
2026-09-08T17:45:44+08:00,29,2449,15.7,0,1890,90,29914,26,22406
2026-09-08T17:45:55+08:00,37,2449,15.7,0,1889,90,29914,24,22406
2026-09-08T17:46:06+08:00,34,2444,15.7,0,1889,90,29915,11,22406
2026-09-08T17:46:18+08:00,31,2433,15.6,0,1888,90,7,16,22406
2026-09-08T17:46:29+08:00,34,2431,15.6,0,1889,90,7,23,22406
2026-09-08T17:46:40+08:00,34,2428,15.6,0,1889,90,6,20,22406
2026-09-08T17:46:51+08:00,32,2350,15.1,0,1890,90,5,6,22406
2026-09-08T17:47:02+08:00,35,2350,15.1,0,1889,90,5,12,22406
2026-09-08T17:47:13+08:00,32,2349,15.1,0,1890,90,5,5,22406
2026-09-08T17:47:24+08:00,33,2348,15.0,0,1890,90,4,27,22406
2026-09-08T17:47:35+08:00,37,2344,15.0,0,1888,90,4,10,22406
2026-09-08T17:47:46+08:00,32,2345,15.0,0,1889,90,4,27,22406
2026-09-08T17:47:58+08:00,22,2343,15.0,0,1888,90,4,13,22406
2026-09-08T17:48:09+08:00,34,2344,15.0,0,1889,90,4,21,22406
2026-09-08T17:48:20+08:00,24,2337,15.0,0,1888,90,4,14,22406
2026-09-08T17:48:31+08:00,33,2334,15.0,0,1889,90,4,16,22406
2026-09-08T17:48:42+08:00,40,2337,15.0,0,1945,91,4,10,22406
2026-09-08T17:48:53+08:00,32,2332,14.9,0,1889,90,4,11,22406
2026-09-08T17:49:04+08:00,10,2328,14.9,0,1966,43,19,8,22406
2026-09-08T17:49:15+08:00,1,1800,11.5,0,1783,10,57,0,
2026-09-08T17:49:26+08:00,1,1803,11.6,0,1772,10,76,0,
2026-09-08T17:49:37+08:00,37,1809,11.6,0,1856,65,113,0,41
2026-09-08T17:49:48+08:00,41,1818,11.7,0,1863,65,113,10,41
2026-09-08T17:50:00+08:00,44,1818,11.7,0,1863,66,100,13,41
2026-09-08T17:50:11+08:00,41,1818,11.7,0,1863,65,71,12,41
2026-09-08T17:50:22+08:00,36,1821,11.7,0,1862,65,62,8,41
2026-09-08T17:50:33+08:00,21,1820,11.7,0,1863,65,17,19,41
2026-09-08T17:50:44+08:00,35,1821,11.7,0,1862,65,5,13,41
2026-09-08T17:50:55+08:00,32,1824,11.7,0,1862,65,4,13,41
2026-09-08T17:51:06+08:00,28,1827,11.7,0,1862,65,4,6,41
2026-09-08T17:51:17+08:00,37,1826,11.7,0,1862,65,3,0,41
2026-09-08T17:51:28+08:00,33,1837,11.8,0,1863,65,3,10,41
2026-09-08T17:51:39+08:00,43,1836,11.8,0,1862,65,2,32,41
2026-09-08T17:51:50+08:00,29,1837,11.8,0,1863,65,3,5,41
2026-09-08T17:52:01+08:00,36,1835,11.8,0,1862,65,2,11,41
2026-09-08T17:52:12+08:00,35,1840,11.8,0,1863,65,3,8,41
2026-09-08T17:52:23+08:00,36,1839,11.8,0,1862,65,4,7,41
2026-09-08T17:52:34+08:00,37,1838,11.8,0,1863,65,4,19,41
2026-09-08T17:52:45+08:00,29,1838,11.8,0,1862,65,4,6,41
2026-09-08T17:52:57+08:00,33,1838,11.8,0,1862,65,4,4,41
2026-09-08T17:53:08+08:00,35,1839,11.8,0,1862,65,4,0,41
2026-09-08T17:53:19+08:00,37,1840,11.8,0,1847,53,16,0,41
2026-09-08T17:53:30+08:00,36,1833,11.7,0,1847,53,16,0,41
2026-09-08T17:53:41+08:00,36,1830,11.7,0,1846,53,16,0,41
2026-09-08T17:53:52+08:00,37,1831,11.7,0,1847,53,17,0,41
2026-09-08T17:54:03+08:00,34,1830,11.7,0,1846,53,17,0,41
2026-09-08T17:54:14+08:00,37,1836,11.8,0,1847,53,16,0,41
2026-09-08T17:54:25+08:00,38,1836,11.8,0,1846,53,4,0,41
2026-09-08T17:54:36+08:00,37,1835,11.8,0,1847,53,4,0,41
2026-09-08T17:54:47+08:00,36,1836,11.8,0,1846,53,3,0,41
2026-09-08T17:54:58+08:00,36,1830,11.7,0,1847,53,3,0,41
2026-09-08T17:55:09+08:00,36,1830,11.7,0,1847,53,4,0,41
2026-09-08T17:55:20+08:00,37,1829,11.7,0,1847,53,3,0,41
2026-09-08T17:55:31+08:00,34,1829,11.7,0,1848,53,2,0,41
2026-09-08T17:55:42+08:00,36,1832,11.7,0,1848,53,3,0,41
2026-09-08T17:55:54+08:00,35,1830,11.7,0,1849,53,2,0,41
2026-09-08T17:56:05+08:00,37,1844,11.8,0,1853,53,2,0,41
2026-09-08T17:56:16+08:00,37,1839,11.8,0,1853,53,2,0,41
2026-09-08T17:56:27+08:00,37,1833,11.8,0,1908,54,3,0,41
2026-09-08T17:56:38+08:00,35,1837,11.8,0,1850,53,3,0,41
2026-09-08T17:56:49+08:00,13,1836,11.8,0,1929,45,23,0,36
2026-09-08T17:57:00+08:00,12,1805,11.6,0,1818,40,70,1,41
2026-09-08T17:57:11+08:00,11,1807,11.6,0,1828,43,73,0,41
2026-09-08T17:57:22+08:00,13,1809,11.6,0,1838,49,79,0,41
2026-09-08T17:57:33+08:00,13,1808,11.6,0,1843,49,79,0,41
2026-09-08T17:57:44+08:00,14,1807,11.6,0,1844,49,85,0,41
2026-09-08T17:57:55+08:00,16,1812,11.6,0,1847,52,34,0,41
2026-09-08T17:58:06+08:00,14,1815,11.6,0,1847,52,35,0,41
2026-09-08T17:58:17+08:00,13,1818,11.7,0,1847,52,32,0,41
2026-09-08T17:58:28+08:00,13,1816,11.6,0,1847,52,25,0,41
2026-09-08T17:58:39+08:00,16,1822,11.7,0,1847,52,24,0,41
2026-09-08T17:58:50+08:00,15,1840,11.8,0,1847,52,3,0,41
2026-09-08T17:59:01+08:00,13,1838,11.8,0,1847,52,3,0,41
2026-09-08T17:59:13+08:00,15,1841,11.8,0,1847,52,3,0,41
2026-09-08T17:59:24+08:00,16,1845,11.8,0,1847,52,3,0,41
2026-09-08T17:59:35+08:00,14,1845,11.8,0,1847,52,4,0,41
2026-09-08T17:59:46+08:00,13,1848,11.8,0,1847,52,4,0,41
2026-09-08T17:59:57+08:00,13,1846,11.8,0,1847,52,4,0,41
2026-09-08T18:00:08+08:00,12,1844,11.8,0,1847,52,3,0,41
2026-09-08T18:00:19+08:00,15,1850,11.9,0,1847,52,4,0,41
2026-09-08T18:00:30+08:00,15,1846,11.8,0,1847,52,4,0,41
2026-09-08T18:00:41+08:00,14,1843,11.8,0,1847,52,4,0,41
2026-09-08T18:00:52+08:00,15,1841,11.8,0,1847,52,4,0,41
2026-09-08T18:01:03+08:00,15,1840,11.8,0,1847,52,5,0,41
2026-09-08T18:01:14+08:00,12,1838,11.8,0,1847,52,5,0,41
2026-09-08T18:01:25+08:00,12,1841,11.8,0,1849,52,5,0,41
2026-09-08T18:01:36+08:00,13,1838,11.8,0,1849,52,5,0,41
2026-09-08T18:01:47+08:00,13,1835,11.8,0,1848,52,4,0,41
2026-09-08T18:01:58+08:00,14,1834,11.8,0,1848,52,4,0,41
2026-09-08T18:02:09+08:00,13,1832,11.7,0,1848,52,4,1,41
2026-09-08T18:02:20+08:00,14,1834,11.8,0,1848,52,4,0,41
2026-09-08T18:02:31+08:00,14,1833,11.7,0,1847,52,4,0,41
2026-09-08T18:02:43+08:00,25,1869,12.0,0,1847,52,4,0,41
2026-09-08T18:02:54+08:00,12,1830,11.7,0,1847,52,4,0,41
2026-09-08T18:03:05+08:00,15,1830,11.7,0,1848,53,4,0,41
2026-09-08T18:03:16+08:00,9,1820,11.7,0,1848,52,3,0,41
2026-09-08T18:03:27+08:00,11,1816,11.6,0,1850,52,3,0,41
2026-09-08T18:03:38+08:00,15,1818,11.7,0,1850,52,4,0,41
2026-09-08T18:03:49+08:00,14,1818,11.7,0,1850,52,4,0,41
2026-09-08T18:04:00+08:00,13,1820,11.7,0,1850,52,4,0,41
2026-09-08T18:04:11+08:00,69,1968,12.6,0,12394,10630,5,0,10536
2026-09-08T18:04:22+08:00,77,2357,15.1,0,36320,34609,5,1,34618
2026-09-08T18:04:34+08:00,71,2689,17.2,0,60624,58950,5,0,59078
2026-09-08T18:04:45+08:00,50,3032,19.4,0,62221,60361,4,64,60072
2026-09-08T18:04:57+08:00,40,3154,20.2,0,62221,60361,3,42,60073
2026-09-08T18:05:08+08:00,40,3335,21.4,0,62226,60361,2,72,60073
2026-09-08T18:05:20+08:00,56,3345,21.4,0,62231,60361,1,27,60073
2026-09-08T18:05:32+08:00,49,3333,21.4,0,62231,60361,1,47,60074
2026-09-08T18:05:43+08:00,53,3343,21.4,0,62199,60329,18,45,60072
2026-09-08T18:05:55+08:00,48,3350,21.5,0,62198,60329,18,28,60071
2026-09-08T18:06:07+08:00,48,3351,21.5,0,62044,60167,99,27,60075
2026-09-08T18:06:18+08:00,52,3361,21.5,0,62036,60167,100,36,60074
2026-09-08T18:06:30+08:00,44,3343,21.4,0,62036,60167,99,109,60073
2026-09-08T18:06:41+08:00,50,3337,21.4,0,62036,60167,82,94,60073
2026-09-08T18:06:53+08:00,48,3340,21.4,0,62036,60167,82,41,60074
2026-09-08T18:07:05+08:00,61,3366,21.6,0,62037,60168,72,53,60073
2026-09-08T18:07:17+08:00,30,3382,21.7,0,62044,60168,0,117,60075
2026-09-08T18:07:28+08:00,34,3384,21.7,0,62042,60167,1,87,60073
2026-09-08T18:07:40+08:00,23,3381,21.7,0,62040,60168,1,156,60076
2026-09-08T18:07:51+08:00,40,3376,21.6,0,62041,60168,2,121,60076
2026-09-08T18:08:03+08:00,33,3379,21.7,0,62041,60168,2,82,60074
2026-09-08T18:08:14+08:00,46,3385,21.7,0,62041,60168,2,81,60074
2026-09-08T18:08:26+08:00,42,3385,21.7,0,62040,60169,1,83,60078
2026-09-08T18:08:38+08:00,37,3382,21.7,0,62040,60169,2,69,60075
2026-09-08T18:08:49+08:00,50,3389,21.7,0,62038,60168,3,168,60072
2026-09-08T18:09:01+08:00,51,3399,21.8,0,62039,60168,3,58,60078
2026-09-08T18:09:12+08:00,34,3402,21.8,0,62040,60169,3,111,60073
2026-09-08T18:09:24+08:00,46,3401,21.8,0,62039,60169,3,78,60077
2026-09-08T18:09:35+08:00,86,3429,22.0,0,62038,60168,3,74,60073
2026-09-08T18:09:47+08:00,33,3431,22.0,0,62038,60168,2,90,60074
2026-09-08T18:09:58+08:00,39,3417,21.9,0,62037,60167,2,43,60072
