ts,cpu_used_pct,mem_used_mb,mem_used_pct,swap_si_so_kb,fds_allocated,tcp_estab,tcp_timewait,retrans_delta,cs_goroutines
2026-09-08T22:31:28+08:00,8,3914,25.1,0,63408,60157,5,0,60112
2026-09-08T22:31:40+08:00,9,3914,25.1,0,63407,60157,5,0,60112
2026-09-08T22:31:51+08:00,1,3388,21.7,0,3399,157,30005,0,30112
2026-09-08T22:32:02+08:00,78,3393,21.7,0,3538,160,30005,0,30112
2026-09-08T22:32:13+08:00,1,3358,21.5,0,3399,157,30005,0,30112
2026-09-08T22:32:25+08:00,1,3362,21.5,0,3399,157,30005,0,30112
2026-09-08T22:32:36+08:00,89,3294,21.1,0,16114,12951,30006,0,43093
2026-09-08T22:32:47+08:00,87,3656,23.4,0,41197,38057,30006,1,68370
2026-09-08T22:32:59+08:00,100,4068,26.1,0,64059,60642,5,4,90134
2026-09-08T22:33:13+08:00,100,4365,28.0,512,64113,60643,5,55,
2026-09-08T22:33:26+08:00,100,4601,29.5,0,64108,60644,3,63,90139
2026-09-08T22:33:39+08:00,70,4648,29.8,0,64115,60647,3,60,90145
2026-09-08T22:33:51+08:00,88,4669,29.9,0,64063,60646,4,49,90142
2026-09-08T22:34:04+08:00,91,4700,30.1,0,64095,60645,5,48,90143
2026-09-08T22:34:16+08:00,73,4703,30.1,0,64073,60645,4,23,90139
2026-09-08T22:34:28+08:00,88,4729,30.3,0,63820,60390,132,43,90146
2026-09-08T22:34:41+08:00,76,4729,30.3,0,63817,60390,130,36,90145
2026-09-08T22:34:53+08:00,89,4734,30.3,0,63792,60390,129,46,90142
2026-09-08T22:35:05+08:00,88,4735,30.3,136,63721,60263,129,36,90142
2026-09-08T22:35:18+08:00,88,4721,30.3,11048,63691,60263,129,34,90148
2026-09-08T22:35:30+08:00,82,4714,30.2,0,63687,60263,1,19,90146
2026-09-08T22:35:42+08:00,77,4688,30.0,0,63683,60263,1,34,90147
2026-09-08T22:35:53+08:00,80,4656,29.8,0,63702,60263,1,37,90141
2026-09-08T22:36:05+08:00,72,4681,30.0,0,63697,60263,0,24,90148
2026-09-08T22:36:17+08:00,79,4708,30.2,0,63689,60262,1,32,90146
2026-09-08T22:36:29+08:00,89,4718,30.2,0,63694,60262,1,29,90141
2026-09-08T22:36:41+08:00,92,4696,30.1,0,63717,60262,1,34,90140
2026-09-08T22:36:53+08:00,93,4697,30.1,0,63685,60262,2,27,90145
2026-09-08T22:37:05+08:00,87,4739,30.4,12,63800,60265,4,52,90148
2026-09-08T22:37:17+08:00,72,4711,30.2,0,63758,60265,4,40,90142
2026-09-08T22:37:28+08:00,96,4732,30.3,0,63801,60265,4,23,90150
2026-09-08T22:37:41+08:00,96,4714,30.2,0,63721,60264,10,92,90148
2026-09-08T22:37:53+08:00,87,4691,30.1,0,63775,60264,9,44,90143
2026-09-08T22:38:04+08:00,93,4700,30.1,0,63794,60264,8,41,90143
2026-09-08T22:38:16+08:00,98,4699,30.1,0,63806,60264,6,49,90147
2026-09-08T22:38:28+08:00,96,4724,30.3,0,63768,60264,6,168,90148
2026-09-08T22:38:40+08:00,93,4702,30.1,0,63775,60264,2,98,90148
2026-09-08T22:38:52+08:00,96,4696,30.1,0,63761,60264,0,47,90147
2026-09-08T22:39:04+08:00,93,4707,30.2,0,63742,60264,0,69,90146
2026-09-08T22:39:16+08:00,94,4774,30.6,0,63758,60263,2,82,90147
2026-09-08T22:39:28+08:00,94,4779,30.6,0,63756,60264,2,38,90155
2026-09-08T22:39:40+08:00,93,4764,30.5,0,63778,60264,2,98,90145
2026-09-08T22:39:52+08:00,91,4767,30.5,0,63711,60264,3,58,90142
2026-09-08T22:40:04+08:00,94,4765,30.5,0,63761,60264,3,47,90150
2026-09-08T22:40:16+08:00,96,4764,30.5,0,63743,60264,3,96,90149
2026-09-08T22:40:28+08:00,91,4798,30.7,0,63762,60264,3,73,90149
2026-09-08T22:40:40+08:00,98,4828,30.9,0,63773,60264,3,51,90148
2026-09-08T22:40:52+08:00,97,4815,30.9,0,63714,60264,2,73,90147
2026-09-08T22:41:04+08:00,95,4828,30.9,0,63742,60264,2,63,90143
2026-09-08T22:41:16+08:00,94,4825,30.9,0,63766,60264,2,55,90150
2026-09-08T22:41:28+08:00,96,4853,31.1,0,63775,60264,2,43,90148
2026-09-08T22:41:40+08:00,93,4822,30.9,0,63749,60264,2,165,90150
2026-09-08T22:41:52+08:00,93,4812,30.8,644,63754,60264,3,195,90143
2026-09-08T22:42:04+08:00,99,4833,31.0,0,63763,60264,4,119,90143
2026-09-08T22:42:16+08:00,93,4823,30.9,0,63759,60264,6,78,90148
2026-09-08T22:42:28+08:00,99,4874,31.2,4,63776,60264,7,62,90142
2026-09-08T22:42:40+08:00,97,4822,30.9,0,63767,60263,9,96,90147
2026-09-08T22:42:52+08:00,92,4814,30.8,0,63716,60264,8,67,90148
2026-09-08T22:43:04+08:00,86,4018,25.8,0,3804,267,29943,49,60143
2026-09-08T22:43:15+08:00,76,3971,25.4,0,3814,267,29941,3,60142
2026-09-08T22:43:27+08:00,35,3987,25.6,44,3789,264,29945,3,60139
2026-09-08T22:43:38+08:00,8,3982,25.5,0,3776,252,29955,4,60127
2026-09-08T22:43:49+08:00,8,3977,25.5,0,3834,252,29955,0,60127
2026-09-08T22:44:00+08:00,1,3991,25.6,0,3772,251,29957,0,60127
2026-09-08T22:44:12+08:00,1,3987,25.6,0,3633,168,104,0,60127
2026-09-08T22:44:23+08:00,1,3987,25.6,0,3636,168,102,0,60127
2026-09-08T22:44:34+08:00,1,3994,25.6,0,3637,168,89,0,60127
2026-09-08T22:44:45+08:00,9,3995,25.6,0,3637,168,89,0,60127
2026-09-08T22:44:56+08:00,1,3993,25.6,0,3638,169,89,0,60127
2026-09-08T22:45:07+08:00,1,3670,23.5,0,3638,168,5,0,60127
2026-09-08T22:45:18+08:00,1,3660,23.5,0,3638,168,5,0,60127
2026-09-08T22:45:30+08:00,2,3658,23.4,0,3638,168,5,0,60127
2026-09-08T22:45:41+08:00,1,3648,23.4,0,3635,167,5,0,60127
2026-09-08T22:45:52+08:00,1,3644,23.4,0,3623,165,5,0,60127
2026-09-08T22:46:03+08:00,1,3644,23.4,0,3623,165,5,0,60127
2026-09-08T22:46:14+08:00,1,3641,23.3,0,3623,165,5,0,60127
2026-09-08T22:46:25+08:00,1,3639,23.3,0,3624,165,5,0,60127
2026-09-08T22:46:37+08:00,1,3630,23.3,0,3623,165,5,0,60127
2026-09-08T22:46:48+08:00,1,3626,23.2,0,3624,165,5,0,60127
2026-09-08T22:46:59+08:00,76,3602,23.1,0,3792,168,6,0,60127
2026-09-08T22:47:10+08:00,2,3570,22.9,0,3629,165,8,0,60127
2026-09-08T22:47:21+08:00,1,3564,22.8,0,3629,165,8,0,60127
2026-09-08T22:47:32+08:00,1,3564,22.8,0,3632,165,8,0,60127
2026-09-08T22:47:43+08:00,2,3561,22.8,0,3632,165,8,1,60127
