ts,cpu_used_pct,mem_used_mb,mem_used_pct,swap_si_so_kb,fds_allocated,tcp_estab,tcp_timewait,retrans_delta,cs_goroutines
2026-09-08T18:11:24+08:00,92,4513,28.9,0,63614,60239,4,45,60073
2026-09-08T18:11:36+08:00,73,3849,24.7,0,3643,239,29835,10,27220
2026-09-08T18:11:47+08:00,56,3833,24.6,0,3642,239,29835,0,27220
2026-09-08T18:11:58+08:00,49,2875,18.4,0,2943,96,29997,31,44
2026-09-08T18:12:09+08:00,47,2781,17.8,0,2316,72,29998,0,44
2026-09-08T18:12:20+08:00,36,2729,17.5,0,2090,55,29996,0,41
2026-09-08T18:12:31+08:00,35,2710,17.4,0,2098,61,170,0,41
2026-09-08T18:12:43+08:00,54,2753,17.6,0,2327,84,171,0,41
2026-09-08T18:12:54+08:00,39,2757,17.7,0,2327,84,144,0,41
2026-09-08T18:13:05+08:00,39,2758,17.7,0,2327,84,10,0,41
2026-09-08T18:13:16+08:00,40,2763,17.7,0,2339,84,9,0,41
2026-09-08T18:13:27+08:00,40,2766,17.7,0,2338,84,4,0,41
2026-09-08T18:13:38+08:00,39,2762,17.7,0,2338,84,4,0,41
2026-09-08T18:13:49+08:00,38,2764,17.7,0,2337,84,4,0,41
2026-09-08T18:14:00+08:00,41,2766,17.7,0,2339,84,3,0,41
2026-09-08T18:14:11+08:00,39,2815,18.0,0,2338,84,4,0,41
2026-09-08T18:14:22+08:00,40,2779,17.8,0,2339,84,4,0,41
2026-09-08T18:14:33+08:00,93,2958,19.0,0,6961,4025,4,0,3572
2026-09-08T18:14:45+08:00,94,3134,20.1,0,17711,14810,4,1,14531
2026-09-08T18:14:57+08:00,98,3335,21.4,0,29419,26481,5,0,26023
2026-09-08T18:15:08+08:00,98,3555,22.8,0,40290,37075,5,13,36660
2026-09-08T18:15:20+08:00,98,3732,23.9,0,50614,47431,4,9,46979
2026-09-08T18:15:32+08:00,99,3963,25.4,0,61166,57863,3,22,57468
2026-09-08T18:15:44+08:00,84,4194,26.9,0,63989,60630,2,47,60074
2026-09-08T18:15:56+08:00,90,4314,27.6,0,63980,60631,1,65,60073
2026-09-08T18:16:08+08:00,96,4452,28.5,0,63982,60628,1,57,60082
2026-09-08T18:16:20+08:00,96,4479,28.7,0,63982,60629,0,63,60077
2026-09-08T18:16:33+08:00,97,4488,28.8,0,64033,60628,1,66,60074
2026-09-08T18:16:44+08:00,98,4489,28.8,0,64056,60629,2,77,60086
2026-09-08T18:16:56+08:00,88,4514,28.9,0,64001,60628,3,150,60074
2026-09-08T18:17:09+08:00,94,4527,29.0,0,63605,60246,133,118,60078
2026-09-08T18:17:21+08:00,98,4511,28.9,0,63623,60246,134,67,60074
2026-09-08T18:17:33+08:00,85,4506,28.9,0,63581,60247,134,48,60072
2026-09-08T18:17:45+08:00,90,4520,29.0,0,63643,60247,134,36,60074
2026-09-08T18:17:57+08:00,99,4489,28.8,0,63636,60248,134,80,60080
2026-09-08T18:18:09+08:00,83,4496,28.8,0,63621,60247,5,56,60073
2026-09-08T18:18:21+08:00,97,4560,29.2,0,63848,60247,6,115,60132
2026-09-08T18:18:33+08:00,92,4529,29.0,0,63750,60248,6,67,60073
2026-09-08T18:18:45+08:00,99,4597,29.5,0,63950,60249,6,104,60076
2026-09-08T18:18:57+08:00,96,4625,29.6,0,63927,60249,8,32,60076
2026-09-08T18:19:09+08:00,89,4537,29.1,0,63769,60249,9,48,60075
2026-09-08T18:19:21+08:00,99,4601,29.5,0,63938,60248,9,58,60095
2026-09-08T18:19:33+08:00,100,4690,30.1,0,63991,60250,10,144,60074
2026-09-08T18:19:45+08:00,86,4519,29.0,0,63618,60247,10,46,60074
2026-09-08T18:19:56+08:00,93,4522,28.9,0,63648,60247,9,59,60074
2026-09-08T18:20:08+08:00,91,4536,29.1,0,63653,60247,7,102,60088
2026-09-08T18:20:20+08:00,99,4536,29.1,0,63660,60247,6,168,60077
2026-09-08T18:20:32+08:00,95,4553,29.2,0,63676,60246,5,105,60073
2026-09-08T18:20:44+08:00,86,4548,29.1,0,63686,60247,4,29,60074
2026-09-08T18:20:55+08:00,97,4539,29.1,0,63630,60247,5,49,60072
2026-09-08T18:21:07+08:00,100,4552,29.2,0,63641,60247,5,87,60085
2026-09-08T18:21:20+08:00,98,4555,29.2,0,63672,60247,4,145,60074
2026-09-08T18:21:31+08:00,91,4555,29.2,0,63676,60248,3,21,60075
2026-09-08T18:21:43+08:00,86,4550,29.2,0,63677,60246,5,41,60073
2026-09-08T18:21:55+08:00,99,4576,29.3,0,63799,60247,5,76,60107
2026-09-08T18:22:07+08:00,100,4613,29.6,0,63813,60247,4,143,60086
2026-09-08T18:22:19+08:00,98,4579,29.3,0,63847,60247,3,118,60075
2026-09-08T18:22:31+08:00,84,4577,29.3,0,63832,60247,4,51,60074
2026-09-08T18:22:43+08:00,91,4627,29.7,0,63712,60247,3,41,60074
2026-09-08T18:22:55+08:00,95,4597,29.5,0,63753,60248,1,69,60077
2026-09-08T18:23:07+08:00,97,4672,29.9,0,63824,60249,3,110,60073
2026-09-08T18:23:19+08:00,96,4647,29.8,0,63846,60248,4,87,60081
2026-09-08T18:23:31+08:00,93,4629,29.7,0,63892,60249,5,57,60079
2026-09-08T18:23:43+08:00,90,4585,29.4,0,63740,60247,7,80,60075
2026-09-08T18:23:55+08:00,98,4601,29.5,0,63772,60248,7,71,60122
2026-09-08T18:24:07+08:00,97,4592,29.4,0,63767,60248,6,95,60077
2026-09-08T18:24:19+08:00,85,4599,29.5,0,63787,60247,5,140,60073
2026-09-08T18:24:31+08:00,87,4603,29.5,0,63802,60246,6,30,60073
2026-09-08T18:24:42+08:00,99,4604,29.5,0,63803,60245,4,60,60086
2026-09-08T18:24:55+08:00,99,4603,29.5,0,63836,60246,4,124,60076
2026-09-08T18:25:07+08:00,98,4631,29.7,0,63843,60246,4,116,60074
2026-09-08T18:25:19+08:00,86,4586,29.4,0,63829,60247,3,41,60074
2026-09-08T18:25:31+08:00,94,4592,29.4,0,63881,60248,1,26,60078
2026-09-08T18:25:42+08:00,94,4602,29.5,0,63780,60247,1,59,60076
2026-09-08T18:25:54+08:00,99,4598,29.5,0,63786,60248,1,100,60099
2026-09-08T18:26:06+08:00,99,4615,29.6,0,63787,60248,1,125,60073
2026-09-08T18:26:18+08:00,86,4612,29.6,0,63779,60248,2,60,60102
2026-09-08T18:26:30+08:00,96,4626,29.6,0,63821,60249,2,35,60085
2026-09-08T18:26:42+08:00,89,4609,29.5,0,63743,60246,5,77,60073
2026-09-08T18:26:54+08:00,98,4679,30.0,0,63998,60249,4,147,60074
2026-09-08T18:27:07+08:00,86,4660,29.9,0,63831,60249,7,82,60076
2026-09-08T18:27:19+08:00,90,4650,29.8,0,63836,60249,6,36,60076
2026-09-08T18:27:30+08:00,98,4740,30.4,0,64059,60249,9,80,60095
2026-09-08T18:27:43+08:00,99,4667,29.9,0,63841,60246,10,121,60074
2026-09-08T18:27:55+08:00,80,4693,30.1,0,63821,60246,9,64,60071
2026-09-08T18:28:07+08:00,97,4683,30.0,0,64058,60249,7,61,60082
2026-09-08T18:28:19+08:00,92,4660,29.9,0,63783,60246,7,27,60072
2026-09-08T18:28:31+08:00,97,4694,30.1,0,63839,60247,5,96,60074
2026-09-08T18:28:43+08:00,98,4672,29.9,0,63793,60248,2,82,60075
2026-09-08T18:28:55+08:00,82,4664,29.9,0,63781,60247,4,43,60075
2026-09-08T18:29:06+08:00,90,4683,30.0,0,63792,60248,4,70,60076
2026-09-08T18:29:18+08:00,94,4663,29.9,0,63805,60248,4,75,60075
2026-09-08T18:29:30+08:00,98,4653,29.8,0,63853,60248,3,443,60106
2026-09-08T18:29:43+08:00,99,4685,30.0,0,63796,60247,4,159,60073
2026-09-08T18:29:54+08:00,82,4641,29.7,0,63772,60246,5,57,60079
2026-09-08T18:30:06+08:00,92,4668,29.9,0,63829,60246,3,43,60073
2026-09-08T18:30:18+08:00,97,4645,29.8,0,63844,60246,4,59,60096
2026-09-08T18:30:30+08:00,82,4669,29.9,0,63869,60247,4,39,60074
2026-09-08T18:30:42+08:00,87,3757,24.1,0,3892,246,29606,8,20866
2026-09-08T18:30:53+08:00,45,3571,22.9,0,3876,246,29605,0,19860
2026-09-08T18:31:04+08:00,39,3546,22.7,0,3826,245,29607,1,19859
2026-09-08T18:31:15+08:00,53,3539,22.7,0,3685,161,29691,0,19847
2026-09-08T18:31:27+08:00,43,3533,22.6,0,3686,161,29692,0,19847
2026-09-08T18:31:38+08:00,42,3546,22.7,0,3683,161,29693,0,19847
2026-09-08T18:31:49+08:00,42,3500,22.4,0,3683,162,90,0,19847
2026-09-08T18:32:00+08:00,41,3499,22.4,0,3683,161,88,0,19847
2026-09-08T18:32:11+08:00,80,3566,22.9,0,3830,164,4,1,19847
2026-09-08T18:32:23+08:00,38,3512,22.5,0,3679,161,4,0,19847
2026-09-08T18:32:34+08:00,39,3494,22.4,0,3678,161,3,0,19847
2026-09-08T18:32:45+08:00,37,3492,22.4,0,3681,161,3,0,19847
2026-09-08T18:32:56+08:00,38,3488,22.4,0,3682,161,4,0,19847
2026-09-08T18:33:07+08:00,39,3484,22.3,0,3682,161,4,1,19847
2026-09-08T18:33:18+08:00,38,3476,22.3,0,3682,161,4,0,19847
2026-09-08T18:33:29+08:00,40,3483,22.3,0,3683,161,5,0,19847
2026-09-08T18:33:40+08:00,42,3481,22.3,0,3685,161,5,0,19847
2026-09-08T18:33:51+08:00,37,3476,22.3,0,3684,161,5,0,19847
2026-09-08T18:34:03+08:00,37,3475,22.3,0,3685,161,5,0,19847
2026-09-08T18:34:14+08:00,37,3471,22.2,0,3684,161,5,0,19847
2026-09-08T18:34:25+08:00,39,3472,22.3,0,3686,161,5,0,19847
2026-09-08T18:34:36+08:00,39,3477,22.3,0,3685,161,5,0,19847
2026-09-08T18:34:47+08:00,39,3474,22.3,0,3687,161,5,0,19847
2026-09-08T18:34:58+08:00,38,3472,22.3,0,3688,161,5,0,19847
2026-09-08T18:35:09+08:00,38,3467,22.2,0,3687,161,5,0,19847
2026-09-08T18:35:20+08:00,37,3468,22.2,0,3662,161,5,0,19847
2026-09-08T18:35:31+08:00,37,3469,22.2,0,3650,161,5,0,19847
2026-09-08T18:35:43+08:00,37,3466,22.2,0,3651,161,5,0,19847
2026-09-08T18:35:54+08:00,38,3468,22.2,0,3650,161,5,0,19847
2026-09-08T18:36:05+08:00,37,3468,22.2,0,3651,161,4,0,19847
2026-09-08T18:36:16+08:00,39,3468,22.2,0,3650,161,4,0,19847
2026-09-08T18:36:27+08:00,39,3456,22.1,0,3651,161,4,0,19847
2026-09-08T18:36:38+08:00,40,3457,22.2,0,3651,161,4,0,19847
2026-09-08T18:36:49+08:00,38,3455,22.1,0,3650,161,4,0,19847
2026-09-08T18:37:00+08:00,39,3461,22.2,0,3651,161,5,0,19847
2026-09-08T18:37:11+08:00,37,3460,22.2,0,3650,161,4,0,19847
2026-09-08T18:37:23+08:00,38,3465,22.2,0,3651,161,4,0,19847
2026-09-08T18:37:34+08:00,37,3471,22.2,0,3652,161,3,0,19847
2026-09-08T18:37:45+08:00,37,3472,22.3,0,3651,161,3,0,19847
2026-09-08T18:37:56+08:00,39,3466,22.2,0,3650,161,2,0,19847
2026-09-08T18:38:07+08:00,38,3466,22.2,0,3651,161,3,0,19847
2026-09-08T18:38:18+08:00,39,3467,22.2,0,3651,161,3,0,19847
2026-09-08T18:38:29+08:00,39,3469,22.2,0,3650,161,4,0,19847
2026-09-08T18:38:40+08:00,39,3466,22.2,0,3651,161,4,0,19847
2026-09-08T18:38:51+08:00,38,3469,22.2,0,3650,161,5,0,19847
2026-09-08T18:39:03+08:00,39,3468,22.2,0,3651,161,5,0,19847
2026-09-08T18:39:14+08:00,36,3469,22.2,0,3650,161,5,0,19847
2026-09-08T18:39:25+08:00,38,3471,22.2,0,3651,161,4,0,19847
2026-09-08T18:39:36+08:00,40,3473,22.3,0,3650,161,3,0,19847
2026-09-08T18:39:47+08:00,38,3459,22.2,0,3651,161,3,0,19847
2026-09-08T18:39:58+08:00,57,3475,22.3,0,3654,161,2,0,19847
2026-09-08T18:40:09+08:00,38,3473,22.3,0,3653,161,2,0,19847
2026-09-08T18:40:20+08:00,38,3470,22.2,0,3654,161,3,0,19847
2026-09-08T18:40:31+08:00,38,3454,22.1,0,3653,161,4,0,19847
2026-09-08T18:40:43+08:00,38,3451,22.1,0,3654,161,4,0,19847
2026-09-08T18:40:54+08:00,38,3451,22.1,0,3653,161,5,0,19847
2026-09-08T18:41:05+08:00,39,3463,22.2,0,3652,161,4,0,19847
2026-09-08T18:41:16+08:00,39,3461,22.2,0,3651,161,4,0,19847
2026-09-08T18:41:27+08:00,39,3461,22.2,0,3652,161,4,0,19847
2026-09-08T18:41:38+08:00,38,3460,22.2,0,3653,161,4,0,19847
2026-09-08T18:41:49+08:00,38,3458,22.2,0,3655,161,4,0,19847
2026-09-08T18:42:00+08:00,37,3462,22.2,0,3655,161,5,0,19847
2026-09-08T18:42:11+08:00,39,3462,22.2,0,3654,161,5,0,19847
2026-09-08T18:42:23+08:00,39,3463,22.2,0,3655,161,5,0,19847
2026-09-08T18:42:34+08:00,38,3459,22.2,0,3655,161,4,0,19847
2026-09-08T18:42:45+08:00,38,3464,22.2,0,3653,161,3,0,19847
2026-09-08T18:42:56+08:00,38,3466,22.2,0,3652,161,2,0,19847
2026-09-08T18:43:07+08:00,39,3477,22.3,0,3650,160,2,0,19847
2026-09-08T18:43:18+08:00,36,3473,22.3,0,3638,158,1,1,19847
2026-09-08T18:43:29+08:00,38,3467,22.2,0,3638,158,2,0,19847
2026-09-08T18:43:40+08:00,38,3464,22.2,0,3638,158,3,0,19847
2026-09-08T18:43:52+08:00,37,3465,22.2,0,3637,158,4,0,19847
2026-09-08T18:44:03+08:00,38,3468,22.2,0,3635,158,4,0,19847
2026-09-08T18:44:14+08:00,37,3467,22.2,0,3634,158,5,1,19847
2026-09-08T18:44:25+08:00,38,3466,22.2,0,3634,158,5,0,19847
2026-09-08T18:44:36+08:00,37,3482,22.3,0,3637,158,5,0,19847
2026-09-08T18:44:47+08:00,39,3473,22.3,0,3638,158,4,0,19847
2026-09-08T18:44:58+08:00,36,3471,22.2,0,3638,158,3,0,19847
2026-09-08T18:45:09+08:00,38,3426,22.0,0,3280,134,3,0,19847
2026-09-08T18:45:20+08:00,37,3405,21.8,0,3279,134,2,0,19847
2026-09-08T18:45:32+08:00,39,3375,21.6,0,3276,134,2,0,19847
2026-09-08T18:45:43+08:00,38,3374,21.6,0,3277,134,3,0,19847
2026-09-08T18:45:54+08:00,36,3383,21.7,0,3275,134,4,0,19847
2026-09-08T18:46:05+08:00,38,3313,21.2,0,2877,86,29,24,19847
2026-09-08T18:46:16+08:00,40,3304,21.2,0,2882,86,28,0,19847
2026-09-08T18:46:27+08:00,35,3300,21.1,0,2877,86,28,0,19847
2026-09-08T18:46:38+08:00,37,3298,21.1,0,2877,86,28,0,19847
